tradeId,riskType,riskCurrency,value,marketDataId,scenarioId,valuationModel,run,errorStatus
452,IR Basis Delta,USD,-207234.12;-431630.91;-507899.38;-208722.67;-848986.03;835109.47;695025.56;860039.1;496779.34;-385013.32;-777283.36;-971424.68;190751.46;547722.16;969494.18;675675.61;-718009.04;-528511.62;277810.09;-686424.01;928028.24;-146879.33;580441.14;-598532.02;876971.83;712338.63;-149889.73;171098.55;-513461.14;397158.43;-99417.65;902912.76;-740222.35;26756.24;-646342.02;984262.83;814355.34;444306.71;-920222.4;-653060.6;630803.88;-384946.66;-411619.69;296618.73;458876.77;-203112.95;-943490.4;221095.76;777250.75;241056.23;-478261.85;340103.29;-976205.4;-57825.97;651784.66;-275350.06;153784.08;-705929.0;788474.68;-111438.55;-740237.29;500581.32;-529277.49;-128519.16;115781.45;268814.08;-202920.42;-688231.02;-994003.28;-732101.92;174800.08;480016.44;565249.26;965690.94;611823.79;-716232.14;559374.7;243113.54;8841.85;-3155.27;-729485.07;348554.33;650117.79;-319895.91;-586274.98;859976.02;-874050.15;-477420.81;912770.87;942481.29;855554.79;-505340.56;-842653.14;938908.27;967689.37;-661260.6;-649836.42;456449.71;153776.36;-25974.09,3,0,COPULA,EOD,
925,IR FWD Delta,USD,-341468.92;919913.27;-324995.49;-556707.21;-672518.51;374155.5;-627864.22;461745.47;851099.4;482349.59;-68873.9;873466.07;-290485.24;489092.8;-287696.43;-197348.82;770265.8;452424.01;-838966.96;-180685.22;-102193.71;726420.13;875850.42;-814531.15;549291.98;248289.59;-807895.33;-986219.41;-170984.63;-533929.43;396103.3;652027.46;931334.3;919640.03;-868759.69;-252752.24;-986485.08;639719.27;281261.88;386592.09;-792958.58;-494366.85;-188261.58;698687.96;-284002.01;-296855.6;258119.87;467498.13;393960.87;376764.42;-834464.62;281811.98;880387.71;-788082.24;-90940.82;-938304.1;-97382.01;-682783.89;451962.35;114197.73;768625.84;406971.85;-427290.98;144883.28;379029.61;-982266.96;-367755.27;-717866.17;778421.76;199540.94;470998.04;-835759.97;81967.1;-774943.93;-205053.37;-752996.52;-977471.38;-341757.79;-756906.01;111288.83;275162.43;-909699.6;258839.07;936472.49;-292975.24;171595.04;846240.72;-375869.52;266488.92;252571.33;-647773.77;141145.89;-458722.17;-982877.94;-162541.22;527952.29;778359.44;-568902.38;-442027.84;73454.84,6,0,SABR,EOD,
385,IR FWD Delta,JPY,-713254.44;-178085.58;869114.3;-981739.82;56463.74;-370947.69;-277634.91;-913219.52;980317.99;-789348.72;-930201.88;-741340.64;911728.58;-648718.13;-667908.76;-521691.95;-154730.24;840812.28;-825468.19;743965.15;316682.13;94928.02;-427343.38;925204.24;843002.57;995058.71;-628968.95;747319.68;-876419.12;871384.49;-143907.57;-785291.98;935954.04;-790902.02;267923.57;-623119.07;534454.77;832303.26;-791279.87;-749000.9;-850273.98;905307.56;77967.4;-143935.91;317746.37;-325734.18;84161.62;664245.81;-598992.53;42742.46;569483.71;-130741.46;-159103.98;-6403.63;669501.54;381291.98;-705765.75;-126214.81;-774023.64;886596.5;934200.29;656216.44;-785937.02;-778999.6;896826.16;662299.68;375541.79;612878.51;-611792.75;-274736.3;-869139.97;-172959.35;123631.43;814938.64;-255646.98;-716011.55;724510.03;-758025.74;-598095.36;-756146.49;-903045.17;316813.33;493250.11;-940852.57;612540.0;-888144.64;494816.47;-242390.58;-488740.27;836343.21;-737559.17;-360984.21;575103.36;-719827.43;320191.41;683120.85;689220.01;67684.37;918397.58;919095.62,6,0,SABR,EOD,
443,IR Zero Delta,CNY,-344661.95;96049.19;281907.15;167608.45;-374886.28;677542.81;235143.84;397937.22;334277.06;579432.23;704523.95;337351.59;422121.24;-385600.47;274092.15;555027.19;556810.22;-502380.32;-343655.38;548383.43;221888.7;284476.89;-368384.63;-773147.19;479007.65;-315980.32;-42766.17;590303.78;848362.18;506685.13;474111.51;-786653.56;519987.0;-542317.7;-652728.75;503382.83;-187933.55;957381.58;989262.26;72552.79;-663058.36;113342.03;800034.63;829533.86;678411.25;-52725.38;513218.73;-248903.31;-720822.34;643126.46;860441.65;-370387.01;-255017.97;38830.74;-360579.07;776471.25;-205211.16;321462.03;-592416.49;-620626.55;-619050.16;-149482.69;-651864.56;193654.61;433951.68;-594127.46;740520.72;-209608.72;-34141.63;141914.2;-95535.81;48528.75;703440.38;202550.87;-154959.92;-639577.81;632296.17;400604.95;626811.03;-830819.56;601129.85;-731415.54;57728.4;949763.97;298200.13;347886.02;134121.75;322531.77;641842.54;-238949.47;406742.38;-104338.32;-713074.18;-641841.57;-237874.97;355622.36;231472.88;-86153.1;929507.75;693482.37,4,0,MC,EOD,
603,IR Zero Delta,EUR,307360.04;950480.05;-237784.52;500351.0;122702.57;344071.27;-105235.66;-274112.16;-633609.06;822830.78;716618.43;989096.2;-810901.25;205432.06;242181.19;765061.22;-542842.7;415688.94;209634.24;-936524.46;-653064.81;-245253.62;474371.06;889110.87;-630322.25;-413501.78;244590.09;-708215.77;-171826.65;821497.94;-303394.14;-857747.85;-454012.62;181520.44;-408982.22;913204.56;-193713.82;-946303.71;19027.0;130847.87;-414084.68;363396.61;665898.39;-164625.84;317113.76;-395002.03;959468.26;-305713.84;896308.47;111697.5;792393.25;-916336.26;510461.15;-279330.81;790079.58;570560.86;-554265.24;-869548.52;-158818.01;898669.31;685860.74;-825543.27;951259.47;521051.46;-146730.92;73651.28;-38782.27;-628071.64;-74277.84;-948287.13;935203.28;411286.78;-412851.87;-399747.97;866235.48;-711749.05;965120.7;301255.93;-998735.99;558863.46;-537551.35;354666.24;644781.56;602406.9;692040.6;-136192.51;-805684.32;844489.48;-95613.92;60404.39;-159246.05;-732924.41;380831.41;534004.99;329311.59;-196248.76;116838.54;96287.6;-191390.2;-142683.17,4,0,BASE,EOD,
93,IR FWD Delta,USD,435924.47;469138.89;-356336.55;763907.91;-342126.16;397908.66;-382085.5;-275549.87;-65667.63;-291223.52;469096.38;101694.75;-610341.34;272658.99;-230383.18;-774676.63;499945.84;-792079.81;-531855.47;791446.77;133532.04;690628.93;-632783.38;-692920.8;-643016.74;637138.73;-725514.95;-498499.89;-633149.83;17892.5;-528726.55;799864.68;287428.96;631859.94;236602.03;838409.28;-361716.32;364575.55;335874.37;-604733.38;86627.53;-465043.7;92549.2;-529676.14;-846868.54;-464448.5;494483.61;-526312.98;-594806.95;597792.26;-981423.76;-708678.45;143771.73;931406.06;-986336.54;327871.77;-72904.19;391403.92;-117235.91;552882.69;-169357.42;699801.26;-550299.73;-238938.44;575828.61;-907568.91;-907035.99;-328818.12;927581.67;-292170.65;-974435.67;903152.02;300090.73;-716001.01;870799.76;241846.16;-42095.24;613632.92;-973142.01;492453.88;756798.08;916085.45;-853404.53;589414.56;418120.93;-797411.68;146056.64;926580.58;-484869.52;-967231.35;385369.13;-725647.05;555953.89;-220311.01;518800.84;-859298.99;-465830.24;-639834.07;386288.85;942798.83,4,0,BASE,EOD,
278,IR Par Delta,AUD,43847.47;-704403.58;617349.06;-462187.74;758270.01;-752935.3;-275881.03;426520.31;81593.7;-116090.51;749051.85;594399.39;107589.41;501402.59;-748869.98;504448.54;535174.71;-820006.95;517759.94;-25673.24;-978223.2;-970039.99;-137333.47;273613.5;64663.43;540498.06;563381.69;174755.31;403417.45;157486.21;-878911.34;-977850.55;-525357.7;-274990.0;56254.99;744879.66;503546.37;483755.37;-6579.56;-569235.25;221121.47;-167756.08;964467.78;-942208.79;997987.78;915503.52;-787704.11;597288.83;243995.56;725423.3;114221.95;-266964.57;517589.27;-850208.41;-414267.43;-909323.02;-195455.83;-516776.59;-992537.15;-307603.26;-8407.28;-537500.96;682985.84;-813202.27;-505710.52;-590784.03;215250.19;-382915.15;522209.41;348031.17;854204.62;-403503.63;-573594.94;-444173.64;872141.87;-453363.65;810394.49;902648.16;-776903.81;-207218.57;765037.82;23206.34;-538730.64;-514051.69;-852913.53;419964.14;950872.67;-406260.26;-539227.46;-910756.14;-692607.29;930764.58;-163003.12;340316.17;-892480.01;-255342.46;886926.34;873561.78;679485.51;15048.8,9,0,COPULA,EOD,
407,IR Zero Delta,GBP,589062.7;-323728.22;497037.43;360723.64;-933961.9;845973.17;-378668.96;-220769.99;590974.6;54142.87;-60999.92;-321628.66;-309363.53;-898826.56;809541.58;-855147.63;-791642.83;-379094.84;302375.66;668567.3;-21278.55;50996.97;224504.53;-734010.27;516955.67;-344010.82;-83599.47;710879.18;-698753.81;262262.81;741404.75;906646.46;-230474.65;-596333.38;-406328.57;64832.88;-12512.31;-169709.66;152193.36;977230.33;-359166.73;89391.22;826350.53;755256.6;521826.48;-145904.17;-331574.86;-20911.26;955005.05;158657.13;-807814.32;788483.34;-290112.19;508872.92;119409.39;155384.18;-920765.01;-442931.65;639089.16;123928.25;-151201.0;36538.96;-631281.14;11144.74;-889152.15;17938.24;-522282.41;845295.92;150725.84;534171.52;542931.03;-457447.96;358023.91;712202.74;-447225.54;-520742.78;290730.58;145195.51;-13205.41;-1642.99;174785.63;-810752.06;-680730.05;575378.89;942729.2;750486.71;430563.64;-321573.55;-909779.38;-700055.53;432278.02;-373306.55;185083.2;-941232.64;-882024.69;108102.21;-349610.19;-344500.48;209393.29;-890342.59,8,0,MC,EOD,
562,IR Par Delta,CHF,-262668.0;489160.5;906702.89;380459.79;102582.39;-443875.26;-550869.02;8184.95;-1327.87;228569.52;-611838.34;281906.55;443808.04;-102625.27;-772154.52;-720372.81;-338912.3;-900390.87;795415.23;595893.22;-431543.61;603711.13;43385.58;68801.8;913101.34;962682.82;619100.07;-652225.72;761709.18;228971.57;-698592.77;-183038.16;856526.93;585384.72;683894.96;-498098.65;-500008.43;539767.65;-588674.57;-827113.79;-784708.8;919675.66;-747119.39;-808301.67;-13828.65;-141204.62;-281087.49;-806889.82;594601.67;220876.43;-21393.14;-932174.76;551778.94;-427199.61;-677379.74;601214.68;-854867.58;-351019.83;837737.45;-552389.23;-592266.61;553962.34;452258.81;-761597.72;550315.03;-471712.07;223344.43;-767769.59;386155.34;-645641.42;801727.41;407945.61;-972010.71;-990982.8;38977.99;-474949.63;11251.85;498291.87;955549.92;591634.58;-75139.01;-72327.44;189521.98;-103068.42;-76740.11;356219.39;560442.18;817839.4;-225086.06;391183.16;-758046.58;-436403.64;866630.82;939262.66;158330.89;239456.15;-8010.03;715984.36;-872674.54;220076.99,3,0,COPULA,EOD,
576,IR Basis Delta,USD,359439.56;666657.6;17345.03;433939.94;-293475.18;-377751.44;203963.03;662940.95;667328.21;831278.88;-756454.4;-300779.06;299911.22;-220770.74;-602445.41;372445.28;322704.84;-536351.73;-233891.1;-611008.48;694842.11;-681592.33;-154664.05;598768.81;881624.58;533642.29;985677.83;-817271.99;-974481.22;413043.13;525619.0;-809261.13;-526797.5;116406.01;-125248.83;279327.89;4960.95;-709860.33;245740.5;951879.39;94912.97;763395.81;-114338.28;-88733.59;-908463.19;898832.8;656710.22;891473.12;204950.0;469849.29;239498.85;-80405.67;-209196.23;430563.3;-877759.91;-172666.11;868423.48;261646.26;-424077.46;-507898.85;-768231.66;-780947.83;-254319.11;-283225.11;-682567.54;690221.5;768896.75;418370.83;77620.5;502396.58;486925.5;-329228.07;244386.85;966405.09;-239205.99;-516072.15;-669763.4;-671939.99;475538.24;815994.89;-598280.98;-882250.34;-87455.34;238391.78;-947305.75;606021.6;709578.73;-960195.93;-371212.62;522675.52;-250150.94;241136.01;-497383.95;222396.33;-807205.07;-671532.3;90769.48;-258786.81;564008.49;642703.58,7,0,BASE,EOD,
654,IR Par Delta,AUD,-66402.82;349901.85;582779.4;-989760.58;706119.96;114408.02;-756986.92;417932.09;351754.04;-347871.07;-526567.75;990463.79;-581003.66;262928.59;474059.62;-702039.84;319161.13;252463.72;-467948.8;390540.38;727022.1;349014.46;-723946.4;511323.9;-568909.53;-96785.51;673783.31;791909.87;-282882.85;-987809.2;122337.16;528499.21;-992792.53;-870122.13;-768302.6;659479.45;794781.03;-904137.04;79663.67;-910152.57;730739.12;73111.68;248583.45;-660999.35;444813.74;835336.18;-615578.77;-59242.67;794118.05;16469.65;858543.22;-269785.77;254339.83;-803951.58;164832.04;-320329.62;-446620.1;-566176.97;-61810.34;144680.69;-495096.17;10809.23;-989067.82;-248504.6;732609.91;676052.98;525460.51;887656.81;-183887.88;-123281.34;-728642.03;642885.51;150792.15;-208131.84;3510.15;-673385.56;17969.32;-465547.93;790146.49;-604294.13;-289443.82;-840882.0;230150.81;-899773.5;-120364.52;-221165.18;544342.03;-738226.58;-747758.36;-851923.57;-157199.92;189296.87;-652304.65;-864366.01;-20125.1;-872367.6;175890.26;-391706.75;863461.76;-703442.64,5,0,BASE,EOD,
657,IR FWD Delta,EUR,579016.98;-323609.67;730194.63;344703.5;-59385.18;632424.89;-238903.1;596021.29;720374.42;-677980.72;-402759.05;-679959.89;-760018.39;-163693.49;-987839.34;-228997.95;-503287.32;-991212.69;-232326.72;-900368.82;944417.35;360742.7;71958.13;724005.98;-588073.75;-609209.71;-104079.46;-970442.74;-224667.88;-829554.75;391504.72;-987301.11;-895500.41;940916.38;672966.85;606843.51;182727.74;166003.35;925816.22;-83302.16;-748846.71;-164361.04;595638.95;673572.11;803844.56;-116249.59;-85396.17;301117.12;-207322.11;479724.56;-666640.1;480185.54;699820.38;28322.13;165785.98;-704320.88;-138293.19;-38333.43;26213.01;123475.58;577065.74;232710.9;-867868.14;713003.09;-696631.87;798147.83;-618563.47;-450979.29;-345732.26;35408.74;-305887.56;624940.73;-781501.65;494338.29;389621.94;-339170.51;-934280.78;206515.98;805633.03;223596.8;-651278.71;773345.37;140573.28;-440710.37;174807.88;-669725.32;652288.24;495066.59;530211.98;148692.68;-632906.96;748051.83;-534900.35;-679938.5;-356608.82;-755170.01;909754.41;-928953.39;-281881.46;-752162.06,8,0,BASE,EOD,
668,IR Basis Delta,GBP,-651243.22;-271706.16;-724114.7;-378143.16;-767266.63;-976753.32;629672.41;-19277.51;-752426.26;-106128.21;-743453.04;-276314.65;-500687.18;344770.46;-930954.24;-586926.23;-103808.2;-624768.5;-274698.73;900967.98;582355.93;-52607.5;362582.48;-772388.81;-905359.9;-874593.58;610453.03;-959538.77;464241.19;697877.19;-11064.75;33231.69;561450.99;880953.73;986016.62;-216297.29;-21582.41;152925.95;137883.89;-544260.54;657345.3;286069.98;16079.64;-890788.34;88690.23;-925352.73;-185386.95;148555.1;951212.91;-466059.56;909686.76;96781.35;840215.5;-960161.58;527266.54;116276.24;-737486.99;400366.44;563232.35;-681471.57;860839.88;941216.66;654571.03;-248778.09;440856.99;42134.16;655427.52;-138905.76;12465.3;678917.92;479223.36;-319244.41;-843331.12;746481.86;-885136.23;970308.35;-811526.78;-859428.49;232368.3;204362.33;883747.36;-708896.48;906209.61;655659.67;708638.14;266519.92;-678282.35;72696.41;-574997.5;-877592.35;-205631.52;783756.65;-192721.97;-165189.0;206551.97;124328.48;-260271.5;-836545.55;353610.58;891594.97,9,0,COPULA,EOD,
769,IR FWD Delta,SEK,-159742.98;-918683.79;-120147.16;119588.56;786563.13;-386181.36;459103.31;420449.69;780798.6;75014.14;171264.33;-805191.91;-587101.56;599294.08;306102.32;782248.59;919317.31;814059.93;-460810.04;408155.96;832526.81;-62083.64;648863.57;-575707.57;831017.48;956903.21;290094.63;-182715.44;-978277.82;926426.2;339852.07;547959.97;599542.01;129184.25;-978295.57;-758023.83;-982975.41;-68326.16;-589424.95;-690940.59;737186.35;-198613.69;-146791.42;532774.47;-659740.02;-874753.03;-975846.24;-186679.02;95159.4;799152.27;-744090.66;-925286.17;167130.45;264691.9;989733.31;-781598.16;-167745.48;129359.12;-183386.68;-24895.57;-196360.97;659016.01;142878.97;-368981.0;544195.71;-603807.82;-718821.97;-539058.12;478043.76;856553.89;-872032.34;-101389.56;-189426.65;6247.02;545007.82;-391785.44;-600482.63;-787272.69;-102017.13;495980.21;307112.43;873183.58;-564993.1;-661493.05;559229.59;-215947.84;-129942.31;647013.72;-168262.41;297548.33;774994.96;720372.51;469629.1;707264.02;-821995.36;247876.86;437024.52;-187697.33;307967.87;654565.02,10,0,MC,EOD,
830,IR Par Delta,JPY,-517810.22;-475380.62;-330141.4;141401.5;620598.76;-98036.88;-377427.3;-839749.78;180196.33;-17178.61;788194.48;-947187.81;-81837.99;711975.11;-659371.54;655686.46;56560.54;133481.93;377609.91;584203.41;311470.9;797796.76;619839.86;-882302.79;-55132.42;152492.07;944394.78;-157578.18;-201080.79;-522292.56;-61232.95;753164.99;898412.11;378776.4;-685162.56;-346093.15;834687.84;805922.37;-367422.53;793197.71;853616.06;380152.61;28356.98;-58786.08;93481.57;-515579.43;385998.49;123339.02;-132059.11;657658.35;994695.77;377273.23;-997241.78;-677712.73;-781085.41;950991.8;-887252.47;736593.89;-52178.1;-110824.55;102851.71;-606322.27;367602.63;-929085.42;712231.81;-930864.84;-694732.44;238426.2;519411.66;906275.16;-865339.08;918407.33;314152.32;781412.21;136429.02;-995280.8;498125.68;68549.62;343571.25;-714628.01;335740.93;226584.67;-107657.91;-512681.76;-737410.4;624826.59;-279942.54;-391564.9;424391.51;155144.1;-983433.03;-445379.98;794638.54;505283.83;-664365.1;34923.09;-208375.47;-841471.24;-387884.41;-51165.73,1,0,SABR,EOD,
870,IR Par Delta,SEK,109077.45;-975174.5;-136166.09;-419834.81;512255.51;894711.52;672285.11;871281.18;649277.22;-967175.71;456339.86;-241812.17;-918864.44;-101861.37;166941.83;559255.03;95622.28;-651837.48;863801.26;185429.7;921327.38;519550.0;-920966.96;546555.71;-919630.14;-344184.48;-704780.79;962044.14;-69019.77;309067.02;-215035.05;-856225.19;-79627.72;750573.21;26313.17;-999739.24;-998419.01;-330895.59;397248.26;-587911.29;515578.35;-254476.75;-161506.23;563926.09;-30041.82;571606.46;-142603.98;36173.89;-66432.86;747758.43;-51283.91;346479.5;-549765.35;927100.13;156825.21;552570.77;-259642.28;-297244.75;-118900.13;582041.66;-53597.28;-864628.04;-763076.13;975795.89;-968260.2;-411530.97;81512.45;-111694.17;128415.52;-841091.82;-813532.36;-894533.36;284758.24;-306959.19;54137.94;181257.81;4848.88;-243892.25;-255883.6;-260962.15;-534364.82;541625.83;-354163.17;301602.07;-197480.29;-711766.91;899570.18;156721.72;-828228.23;-136557.81;-217897.3;674129.47;269418.39;888858.35;-881144.59;699952.19;606290.23;769932.31;437710.59;356216.89,1,0,SABR,EOD,
922,IR Par Delta,USD,144241.4;-378653.52;-620073.84;-850207.69;797881.2;-944481.87;452302.56;-741044.89;1163.73;136306.07;-593606.21;-577209.8;-7777.79;-489976.59;285559.84;179350.86;885213.03;-962934.48;-482573.41;895483.6;-770063.85;854400.55;-836689.09;297576.93;-689622.12;840807.31;-27881.87;-996285.94;-419764.91;-434865.3;-270539.41;-904785.37;93346.66;247652.33;498034.37;314022.89;-537738.82;-70933.82;-911301.94;301110.05;-682836.89;-861773.15;-761270.98;-356497.57;-840133.22;-447565.65;-426131.15;279192.84;600803.26;155162.62;840705.24;444742.02;-158493.44;797093.35;251888.1;290204.87;-338344.71;-845178.22;-240357.88;753274.63;-713902.53;-907126.21;-749549.81;-458324.85;-525929.33;891128.75;301493.77;-668967.51;-611391.99;-290634.27;757976.19;-906469.83;-60576.62;576893.06;964709.93;-916491.87;-193182.93;-428730.29;-968694.42;-869329.62;-668600.11;512509.59;-130178.06;-817004.8;-498793.13;975224.13;942822.48;304203.91;187759.32;-990386.02;-983450.91;-34321.5;-127827.3;-426405.59;88595.58;-308878.74;-177805.07;-76624.06;-14755.16;-148604.32,3,0,COPULA,EOD,
120,IR Basis Delta,JPY,269973.09;-987844.3;-122610.62;-170646.79;-258168.64;-418876.51;-453709.5;334364.2;15963.45;445329.64;-957060.3;-222219.27;-872854.24;-215042.89;-193858.61;-523007.29;317780.26;775012.62;-801793.1;-11169.34;-515099.12;-809287.51;189555.94;-945138.93;-492938.82;59243.28;62512.81;-344737.31;695719.29;-752581.71;-41244.46;432495.55;309765.07;485860.01;902098.12;818836.96;341755.86;811565.73;-859145.54;785212.08;-660169.97;900838.05;-756743.7;-390164.43;12404.59;789744.4;-649513.2;154330.9;527500.81;137845.1;-207502.15;181604.68;324083.59;492169.3;89378.3;538993.73;-944056.2;348522.98;258177.07;-809371.63;824049.45;786441.55;402466.72;-216090.75;661981.38;-292409.08;986385.46;147932.62;684213.11;-189550.19;-163816.83;849537.6;418442.06;-721770.68;340639.4;248494.01;-920338.84;-973896.12;-386118.98;-153089.41;647780.13;833993.82;-350949.81;-814814.51;-106165.13;-62941.6;987362.37;59262.39;611868.85;-557111.97;703236.91;-208077.79;211849.8;438215.97;419592.42;-690168.23;610654.96;221227.96;340962.89;-957294.25,1,0,SABR,EOD,
146,IR Par Delta,GBP,247593.92;665033.76;-971375.24;111215.18;-324000.59;297064.24;-539847.4;-296528.47;-581851.64;-835408.2;208346.86;-250713.27;-278778.34;499126.79;-84482.73;35455.32;-901945.15;-136003.38;29617.23;-742642.11;-291297.11;-210503.97;-839421.54;-15176.57;-981867.34;-44309.94;-302639.42;-44905.17;-452053.69;219743.54;999191.23;367942.12;800748.02;-850457.5;834064.41;191595.74;963519.67;868771.84;118901.39;-107617.68;-982718.62;851675.84;-476152.41;-13868.09;-627801.78;441038.63;-741702.89;239125.44;-227783.51;-571171.22;-735177.79;-925574.69;-607102.94;169438.69;857421.62;829280.04;987679.54;-850045.43;435061.22;268968.41;339484.78;-996831.55;-457023.91;906142.42;-328504.18;-821319.17;469507.58;742234.61;49810.99;-802476.7;-104598.63;-168575.0;-375136.44;-63352.76;906324.1;673788.19;-1628.91;680810.07;876195.6;243534.04;292405.23;230454.09;-188996.02;328460.24;362613.07;-804314.93;-356514.33;111568.63;-508523.2;-581873.33;-766955.7;196105.26;842541.69;-173124.73;521508.23;147874.1;841512.61;-362831.99;-319519.14;-451641.12,7,0,COPULA,EOD,
